Mes	Precio m2	Variación mensual	Variación trimestral	Variación anual
2010-01-01	1654.04	1.5334	-4.80345	-
2009-12-01	1629.06	-1.63156	-6.35164	-
2009-11-01	1656.08	-4.68604	0.575732	-
2009-10-01	1737.5	-0.117847	6.51798	-
2009-09-01	1739.55	5.64497	4.84775	-
2009-08-01	1646.6	0.945328	-	-
2009-07-01	1631.18	-1.68403	-	-
2009-06-01	1659.12	-	-	-
2009-05-01	-	-	-	-
2009-04-01	-	-	-	-
2009-03-01	-	-	-	-
2009-02-01	-	-	-	-
2009-01-01	-	-	-	-
2008-12-01	-	-	-	-
2008-11-01	-	-	-	-
2008-10-01	-	-	-	-
2008-09-01	-	-	-	-
2008-08-01	-	-	-	-
2008-07-01	-	-	-	-
2008-06-01	-	-	-	-
2008-05-01	-	-	-	-
2008-04-01	-	-	-	-
2008-03-01	-	-	-	-
2008-02-01	-	-	-	-
2008-01-01	-	-	-	-
2007-12-01	-	-	-	-
2007-11-01	-	-	-	-
2007-10-01	-	-	-	-
2007-09-01	-	-	-	-
2007-08-01	-	-	-	-
2007-07-01	-	-	-	-
2007-06-01	-	-	-	-
2007-05-01	-	-	-	-
2007-04-01	-	-	-	-
2007-03-01	-	-	-	-
2007-02-01	-	-	-	-
2007-01-01	-	-	-	-
2006-12-01	-	-	-	-
2006-11-01	-	-	-	-
2006-10-01	-	-	-	-
2006-09-01	-	-	-	-
2006-08-01	-	-	-	-
2006-07-01	-	-	-	-
2006-06-01	-	-	-	-
2006-05-01	-	-	-	-
2006-04-01	-	-	-	-
2006-03-01	-	-	-	-
2006-02-01	-	-	-	-
2006-01-01	-	-	-	-
